Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage_kmpl,Engine_CC,Power_bhp,Seats,Price_INR,Type of Car,Car Model,price rate,Car_Age,Avg_KM_Per_Year
Maruti Swift VDI BSIV,Bangalore,2013,23000.0,Diesel,Manual,First,17.8,1248,78.89999999999999,5,560000.0,Maruti,Swift,Mid-range,6,3833.3333333333335
Mercedes-Benz E-Class 2009-2013 E 200 CGI Avantgarde,Kochi,2016,35939.0,Petrol,Manual,First,12.3,1796,185.0,5,3042000.0,Mercedes-Benz,E-Class,Ultra-Luxury,3,11979.666666666666
Mahindra XUV500 W8 4WD,Coimbatore,2013,116694.0,Diesel,Manual,First,15.1,2179,140.0,7,957000.0,Mahindra,XUV500,Mid-range,6,19449.0
Mahindra Bolero ZLX,Mumbai,2016,40448.0,Diesel,Manual,First,15.96,2523,62.1,7,350000.0,Mahindra,Bolero,Economy,3,13482.666666666666
Maruti Vitara Brezza ZDi,Coimbatore,2018,64456.0,Diesel,Manual,First,24.3,1248,88.5,5,1046000.0000000001,Maruti,Vitara,Luxury,1,64456.0
Fiat Avventura MULTIJET Emotion,Pune,2014,52782.0,Diesel,Manual,First,20.5,1248,91.72,5,484999.99999999994,Fiat,Avventura,Economy,5,10556.4
Honda Amaze S Petrol,Kochi,2016,51672.0,Petrol,Manual,First,19.5,1199,88.76,5,568000.0,Honda,Amaze,Mid-range,3,17224.0
Skoda Superb Elegance 1.8 TSI AT,Mumbai,2015,56073.0,Petrol,Automatic,First,13.7,1798,157.75,5,1325000.0,Skoda,Superb,Luxury,4,14018.25
Jaguar XF 3.0 Litre S Premium Luxury,Bangalore,2011,65000.0,Diesel,Automatic,First,14.74,2993,270.9,5,1600000.0,Jaguar,XF,Luxury,8,8125.0
Maruti Wagon R VXI BSIII,Chennai,2013,79000.0,Petrol,Manual,First,18.9,998,67.1,5,300000.0,Maruti,Wagon,Economy,6,13166.666666666666
Hyundai Santro Xing XL eRLX Euro III,Kolkata,2007,43206.0,Petrol,Manual,First,17.0,1086,85.15666666666667,5,99000.0,Hyundai,Santro,Economy,12,3600.5
Toyota Corolla Altis VL,Mumbai,2010,70200.0,Petrol,Automatic,First,14.53,1798,138.1,5,500000.0,Toyota,Corolla,Mid-range,9,7800.0
Maruti Swift VXi BSIV,Delhi,2016,42000.0,Petrol,Manual,First,16.1,1197,85.0,5,475000.0,Maruti,Swift,Economy,3,14000.0
Volkswagen Polo 1.2 MPI Highline,Bangalore,2014,62000.0,Petrol,Manual,First,16.47,1198,74.0,5,535000.0,Volkswagen,Polo,Mid-range,5,12400.0
Hyundai Grand i10 1.2 Kappa Asta,Hyderabad,2017,20000.0,Petrol,Manual,First,18.9,1197,81.86,5,598000.0,Hyundai,Grand,Mid-range,2,10000.0
Maruti SX4 ZDI,Chennai,2011,80000.0,Diesel,Manual,Third,21.5,1248,88.8,5,350000.0,Maruti,SX4,Economy,8,10000.0
Hyundai Grand i10 1.2 Kappa Magna,Kochi,2018,50234.0,Petrol,Manual,First,18.9,1197,81.86,5,476999.99999999994,Hyundai,Grand,Economy,1,50234.0
Maruti Baleno Delta 1.2,Delhi,2016,50003.0,Petrol,Manual,First,21.4,1197,83.1,5,545000.0,Maruti,Baleno,Mid-range,3,16667.666666666668
Tata Tigor 1.2 Revotron XTA,Ahmedabad,2018,1000.0,Petrol,Automatic,First,20.3,1199,84.0,5,685000.0,Tata,Tigor,Mid-range,1,1000.0
Maruti Swift Dzire AMT ZDI,Jaipur,2016,54897.0,Diesel,Automatic,First,26.59,1248,74.0,5,730000.0,Maruti,Swift,Mid-range,3,18299.0
Tata Indica GLS BS IV,Pune,2007,108995.0,Petrol,Manual,First,15.3,1193,65.3,5,125000.0,Tata,Indica,Economy,12,9082.916666666666
Maruti SX4 S Cross DDiS 320 Zeta,Chennai,2015,73000.0,Diesel,Manual,First,22.7,1598,118.0,5,825000.0,Maruti,SX4,Mid-range,4,18250.0
Maruti Swift VXI BSIII,Ahmedabad,2008,65000.0,Petrol,Manual,First,16.1,1298,88.2,5,271000.0,Maruti,Swift,Economy,11,5909.090909090909
Hyundai Xcent 1.2 Kappa SX,Kolkata,2016,32000.0,Petrol,Manual,First,19.1,1197,82.0,5,360000.0,Hyundai,Xcent,Economy,3,10666.666666666666
Hyundai i20 1.2 Magna,Ahmedabad,2010,65000.0,Petrol,Manual,First,18.5,1197,80.0,5,300000.0,Hyundai,i20,Economy,9,7222.222222222223
Maruti Celerio VXI AT,Hyderabad,2016,21600.0,Petrol,Automatic,First,23.1,998,67.04,5,465000.00000000006,Maruti,Celerio,Economy,3,7200.0
Mercedes-Benz New C-Class C 220 CDI Elegance AT,Mumbai,2010,39000.0,Diesel,Automatic,First,14.84,2143,170.0,5,950000.0,Mercedes-Benz,New,Mid-range,9,4333.333333333333
Maruti Swift Dzire VXi,Mumbai,2011,58075.0,Petrol,Manual,First,17.5,1298,85.8,5,295000.0,Maruti,Swift,Economy,8,7259.375
Volkswagen Vento Petrol Trendline,Mumbai,2011,58000.0,Petrol,Manual,First,15.04,1598,103.6,5,300000.0,Volkswagen,Vento,Economy,8,7250.0
Maruti Swift ZDi,Hyderabad,2015,58000.0,Diesel,Manual,First,25.2,1248,74.0,5,595000.0,Maruti,Swift,Mid-range,4,14500.0
Toyota Corolla Altis VL,Delhi,2008,89000.0,Petrol,Automatic,First,14.53,1798,138.1,5,400000.0,Toyota,Corolla,Economy,11,8090.909090909091
Honda Civic 2006-2010 1.8 V MT,Delhi,2008,72000.0,Petrol,Manual,First,13.5,1799,130.0,5,250000.0,Honda,Civic,Economy,11,6545.454545454545
Ford EcoSport 1.5 Ti VCT AT Titanium BE,Kolkata,2017,1800.0,Petrol,Automatic,First,16.05,1499,110.4,5,1137000.0,Ford,EcoSport,Luxury,2,900.0
Fiat Linea Emotion Pack (Diesel),Pune,2010,172050.0,Diesel,Manual,Second,19.0,1248,93.0,5,225000.0,Fiat,Linea,Economy,9,19116.666666666668
Hyundai i10 Era,Jaipur,2013,46230.0,Petrol,Manual,First,19.81,1086,68.05,5,310000.0,Hyundai,i10,Economy,6,7705.0
Volvo XC60 D5 Inscription,Kochi,2014,86925.0,Diesel,Automatic,First,11.2,2400,215.0,5,1718000.0,Volvo,XC60,Luxury,5,17385.0
Hyundai i20 1.2 Asta,Jaipur,2018,5000.0,Petrol,Manual,First,18.6,1197,81.83,5,650000.0,Hyundai,i20,Mid-range,1,5000.0
Honda City i DTEC S,Ahmedabad,2014,66000.0,Diesel,Manual,First,26.0,1498,98.6,5,570000.0,Honda,City,Mid-range,5,13200.0
Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,Ahmedabad,2013,119000.0,Diesel,Manual,First,12.99,2494,100.0,8,800000.0,Toyota,Innova,Mid-range,6,19833.333333333332
Renault KWID RXT,Chennai,2016,45000.0,Petrol,Manual,First,25.17,799,53.3,5,260000.0,Renault,KWID,Economy,3,15000.0
Maruti A-Star Vxi,Hyderabad,2009,66149.0,Petrol,Manual,First,19.0,998,66.1,5,245000.00000000003,Maruti,A-Star,Economy,10,6614.9
Mercedes-Benz B Class B180,Kochi,2014,42070.0,Petrol,Automatic,First,14.8,1595,120.7,5,1157000.0,Mercedes-Benz,B,Luxury,5,8414.0
Maruti Wagon R LXI BS IV,Kolkata,2012,35503.0,Petrol,Manual,First,18.9,998,67.1,5,229999.99999999997,Maruti,Wagon,Economy,7,5071.857142857143
Maruti Swift VDI BSIV,Jaipur,2016,41460.0,Diesel,Manual,First,25.2,1248,74.0,5,590000.0,Maruti,Swift,Mid-range,3,13820.0
Hyundai Verna VTVT 1.6 AT SX Option,Mumbai,2015,40600.0,Petrol,Automatic,First,17.0,1591,121.3,5,720000.0,Hyundai,Verna,Mid-range,4,10150.0
Hyundai Verna CRDi 1.6 AT SX Option,Ahmedabad,2013,87000.0,Diesel,Automatic,First,22.0,1582,126.2,5,590000.0,Hyundai,Verna,Mid-range,6,14500.0
Honda City V MT,Chennai,2014,30000.0,Petrol,Manual,Second,16.8,1497,116.3,5,600000.0,Honda,City,Mid-range,5,6000.0
Hyundai i10 Magna Optional 1.1L,Kolkata,2010,27089.0,Petrol,Manual,First,16.0,1086,66.7,5,195000.0,Hyundai,i10,Economy,9,3009.8888888888887
Toyota Etios GD SP,Coimbatore,2016,53702.0,Diesel,Manual,First,23.59,1364,67.04,5,655000.0,Toyota,Etios,Mid-range,3,17900.666666666668
Volvo S60 D4 Momentum,Hyderabad,2015,51000.0,Diesel,Automatic,First,27.03,1969,190.0,5,2500000.0,Volvo,S60,Ultra-Luxury,4,12750.0
Ford Figo Diesel EXI,Kolkata,2012,36542.0,Diesel,Manual,First,20.0,1399,68.05,5,265000.0,Ford,Figo,Economy,7,5220.285714285715
Mercedes-Benz E-Class 2015-2017 E350 CDI Avantgrade,Mumbai,2017,15000.0,Diesel,Automatic,First,13.0,2987,265.0,5,6950000.0,Mercedes-Benz,E-Class,Ultra-Luxury,2,7500.0
BMW 3 Series 320d Luxury Line,Chennai,2012,65000.0,Diesel,Automatic,First,22.69,1995,190.0,5,1400000.0,BMW,3,Luxury,7,9285.714285714286
Maruti Alto 800 VXI,Pune,2014,32000.0,Petrol,Manual,Second,22.74,796,47.3,5,210000.0,Maruti,Alto,Economy,5,6400.0
Toyota Innova Crysta 2.4 VX MT,Hyderabad,2017,24393.0,Diesel,Manual,First,13.68,2393,147.8,7,2039999.9999999998,Toyota,Innova,Ultra-Luxury,2,12196.5
Volkswagen Polo 1.0 MPI Trendline,Hyderabad,2019,1000.0,Petrol,Manual,First,18.78,999,75.0,5,568000.0,Volkswagen,Polo,Mid-range,0,inf
Nissan Terrano XL,Mumbai,2014,28238.0,Petrol,Manual,First,13.24,1598,102.5,5,555000.0,Nissan,Terrano,Mid-range,5,5647.6
Mitsubishi Pajero Sport 4X4,Mumbai,2013,59000.0,Diesel,Manual,First,13.5,2477,175.56,7,1275000.0,Mitsubishi,Pajero,Luxury,6,9833.333333333334
Honda Civic 2010-2013 1.8 S MT,Mumbai,2012,92000.0,Petrol,Manual,Second,14.8,1799,130.2,5,335000.0,Honda,Civic,Economy,7,13142.857142857143
Maruti Alto 800 LXI,Kolkata,2013,56840.0,Petrol,Manual,First,22.74,796,47.3,5,155000.0,Maruti,Alto,Economy,6,9473.333333333334
Volkswagen Vento Diesel Highline,Coimbatore,2013,62746.0,Diesel,Manual,Second,20.54,1598,103.6,5,590000.0,Volkswagen,Vento,Mid-range,6,10457.666666666666
Land Rover Freelander 2 HSE,Hyderabad,2012,96000.0,Diesel,Automatic,First,12.35,2179,187.74,5,1898000.0,Land,Rover,Luxury,7,13714.285714285714
Honda CR-V 2.0L 2WD MT,Mumbai,2014,24000.0,Petrol,Manual,First,13.7,1997,153.86,5,1151000.0,Honda,CR-V,Luxury,5,4800.0
Maruti Ertiga VDI,Mumbai,2016,54000.0,Diesel,Manual,First,20.77,1248,88.76,7,775000.0,Maruti,Ertiga,Mid-range,3,18000.0
Toyota Innova 2.5 GX (Diesel) 7 Seater,Chennai,2016,90000.0,Diesel,Manual,First,12.99,2494,100.6,7,1390000.0,Toyota,Innova,Luxury,3,30000.0
Tata Manza Aura Safire,Kolkata,2010,40000.0,Petrol,Manual,First,15.0,1368,90.0,5,135000.0,Tata,Manza,Economy,9,4444.444444444444
Audi Q7 35 TDI Quattro Premium Plus,Mumbai,2015,65938.0,Diesel,Automatic,Second,12.07,2967,241.4,7,3800000.0,Audi,Q7,Ultra-Luxury,4,16484.5
Hyundai Verna 1.6 SX VTVT (O) AT,Mumbai,2017,16100.0,Petrol,Automatic,First,17.1,1591,121.4,5,1160000.0,Hyundai,Verna,Luxury,2,8050.0
Volkswagen Vento 1.5 Highline Plus AT 16 Alloy,Hyderabad,2017,3600.0,Diesel,Automatic,First,21.5,1498,108.5,5,1225000.0,Volkswagen,Vento,Luxury,2,1800.0
Honda City 1.5 S MT,Jaipur,2011,52000.0,Petrol,Manual,First,17.0,1497,118.0,5,380000.0,Honda,City,Economy,8,6500.0
Ford Figo Diesel Titanium,Mumbai,2014,54000.0,Diesel,Manual,First,20.0,1399,68.05,5,325000.0,Ford,Figo,Economy,5,10800.0
Honda Jazz 1.2 VX i VTEC,Mumbai,2016,15399.0,Petrol,Manual,First,18.7,1199,88.7,5,640000.0,Honda,Jazz,Mid-range,3,5133.0
Volkswagen Polo Petrol Highline 1.2L,Bangalore,2012,75000.0,Petrol,Manual,Second,16.47,1198,73.9,5,395000.0,Volkswagen,Polo,Economy,7,10714.285714285714
Honda City i-VTEC S,Delhi,2010,76752.0,Petrol,Manual,First,17.4,1497,117.3,5,357000.0,Honda,City,Economy,9,8528.0
Honda City ZX GXi,Mumbai,2005,56000.0,Petrol,Manual,Second,17.7,1497,78.0,5,125000.0,Honda,City,Economy,14,4000.0
Maruti Wagon R LXI CNG,Pune,2015,70000.0,CNG,Manual,First,39.3,998,58.2,5,365000.0,Maruti,Wagon,Economy,4,17500.0
Honda CR-V 2.4L 4WD AT AVN,Kolkata,2013,46125.0,Petrol,Automatic,Second,12.0,2354,187.4,5,1250000.0,Honda,CR-V,Luxury,6,7687.5
BMW 5 Series 2013-2017 520d Luxury Line,Ahmedabad,2014,35000.0,Diesel,Automatic,Second,18.12,1995,190.0,5,2300000.0,BMW,5,Ultra-Luxury,5,7000.0
Ambassador Classic Nova Diesel,Chennai,2003,80000.0,Diesel,Manual,Third,12.8,1489,35.5,5,135000.0,Ambassador,Classic,Economy,16,5000.0
Mahindra Scorpio VLX 2.2 mHawk BSIII,Coimbatore,2012,62729.0,Diesel,Manual,First,12.05,2179,120.0,8,632000.0,Mahindra,Scorpio,Mid-range,7,8961.285714285714
Volkswagen Vento Diesel Comfortline,Kolkata,2012,34000.0,Diesel,Manual,First,20.54,1598,103.6,5,340000.0,Volkswagen,Vento,Economy,7,4857.142857142857
Maruti Zen VX,Jaipur,1999,70000.0,Petrol,Manual,Second,17.3,993,60.0,5,77000.0,Maruti,Zen,Economy,20,3500.0
Maruti 800 DX BSII,Jaipur,2009,32000.0,Petrol,Manual,First,16.1,796,37.0,4,90000.0,Maruti,800,Economy,10,3200.0
Toyota Corolla Altis 1.8 VL CVT,Delhi,2017,21000.0,Petrol,Automatic,First,14.28,1798,138.03,5,1800000.0,Toyota,Corolla,Luxury,2,10500.0
BMW 3 Series 328i Sport Line,Pune,2013,49000.0,Petrol,Automatic,First,14.59,1997,245.0,5,1900000.0,BMW,3,Luxury,6,8166.666666666667
Ford Ikon 1.3 Flair,Chennai,2007,40000.0,Petrol,Manual,Third,13.8,1299,70.0,5,110000.00000000001,Ford,Ikon,Economy,12,3333.3333333333335
Chevrolet Beat LT,Pune,2012,78000.0,Petrol,Manual,Second,18.6,1199,79.4,5,200000.0,Chevrolet,Beat,Economy,7,11142.857142857143
Toyota Corolla Altis 1.4 DG,Ahmedabad,2012,52000.0,Diesel,Manual,First,21.43,1364,86.79,5,650000.0,Toyota,Corolla,Mid-range,7,7428.571428571428
Mahindra XUV500 W4,Bangalore,2014,65213.0,Diesel,Manual,First,16.0,2179,140.0,7,944999.9999999999,Mahindra,XUV500,Mid-range,5,13042.6
Hyundai Xcent 1.1 CRDi Base,Mumbai,2016,170000.0,Diesel,Manual,First,24.4,1120,71.0,5,400000.0,Hyundai,Xcent,Economy,3,56666.666666666664
Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Kochi,2017,36884.0,Diesel,Automatic,First,13.0,2143,204.0,5,3225000.0,Mercedes-Benz,E-Class,Ultra-Luxury,2,18442.0
Hyundai i10 Sportz,Pune,2009,62500.0,Petrol,Manual,First,20.36,1197,78.9,5,210000.0,Hyundai,i10,Economy,10,6250.0
Toyota Corolla Altis VL AT,Mumbai,2015,68000.0,Petrol,Automatic,Second,14.28,1798,138.03,5,975000.0,Toyota,Corolla,Mid-range,4,17000.0
Toyota Corolla 1.8 J,Kolkata,2014,40748.0,Petrol,Manual,First,14.53,1798,138.0,5,630000.0,Toyota,Corolla,Mid-range,5,8149.6
Audi Q3 2.0 TDI Quattro,Hyderabad,2013,60000.0,Diesel,Automatic,First,17.32,1968,184.0,5,2100000.0,Audi,Q3,Ultra-Luxury,6,10000.0
Hyundai i20 Magna Optional 1.4 CRDi,Mumbai,2014,12400.0,Diesel,Manual,First,21.9,1396,88.8,5,465000.00000000006,Hyundai,i20,Economy,5,2480.0
Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Mumbai,2013,87000.0,Diesel,Automatic,Second,19.27,2143,167.62,5,1700000.0,Mercedes-Benz,New,Luxury,6,14500.0
Maruti Ritz VDi,Pune,2013,20248.0,Diesel,Manual,First,21.1,1248,73.9,5,434999.99999999994,Maruti,Ritz,Economy,6,3374.6666666666665
Hyundai Creta 1.6 SX Plus Diesel,Coimbatore,2017,52383.0,Diesel,Manual,First,19.67,1582,126.2,5,1482000.0,Hyundai,Creta,Luxury,2,26191.5
Jaguar XE 2.0L Diesel Prestige,Delhi,2018,1000.0,Diesel,Automatic,First,13.6,1999,177.0,5,4000000.0,Jaguar,XE,Ultra-Luxury,1,1000.0
Mahindra Xylo D4,Chennai,2016,85000.0,Diesel,Manual,First,14.95,2489,93.7,7,615000.0,Mahindra,Xylo,Mid-range,3,28333.333333333332
Toyota Innova 2.5 G (Diesel) 7 Seater,Ahmedabad,2014,47000.0,Diesel,Manual,First,12.99,2494,100.6,7,1125000.0,Toyota,Innova,Luxury,5,9400.0
Toyota Camry 2.5 Hybrid,Pune,2018,17585.0,Petrol,Automatic,First,19.16,2494,157.7,5,3200000.0,Toyota,Camry,Ultra-Luxury,1,17585.0
Audi Q5 3.0 TDI Quattro,Coimbatore,2018,32496.0,Diesel,Automatic,First,13.22,2967,241.4,5,4562000.0,Audi,Q5,Ultra-Luxury,1,32496.0
Maruti Swift VDI,Kochi,2017,34613.0,Diesel,Manual,First,28.4,1248,74.0,5,624000.0,Maruti,Swift,Mid-range,2,17306.5
Maruti Ertiga VDI Limited Edition,Chennai,2015,153000.0,Diesel,Manual,First,20.77,1248,88.76,7,480000.0,Maruti,Ertiga,Economy,4,38250.0
Maruti Swift VXi BSIV,Chennai,2014,54000.0,Petrol,Manual,Second,16.1,1197,85.0,5,450000.0,Maruti,Swift,Economy,5,10800.0
Hyundai i10 Sportz,Kochi,2015,16900.0,Petrol,Manual,First,20.36,1197,78.9,5,387000.0,Hyundai,i10,Economy,4,4225.0
Hyundai i10 Sportz,Delhi,2013,62334.0,Petrol,Manual,First,20.36,1197,78.9,5,275000.0,Hyundai,i10,Economy,6,10389.0
Maruti Baleno Sigma 1.2,Kochi,2018,23714.0,Petrol,Manual,First,21.4,1197,83.1,5,657000.0,Maruti,Baleno,Mid-range,1,23714.0
Hyundai Accent Executive,Jaipur,2010,52325.0,Petrol,Manual,First,16.36,1495,93.7,5,200000.0,Hyundai,Accent,Economy,9,5813.888888888889
Honda Brio S MT,Ahmedabad,2012,50000.0,Petrol,Manual,First,19.4,1198,86.8,5,365000.0,Honda,Brio,Economy,7,7142.857142857143
Maruti Swift ZDi,Hyderabad,2016,55746.0,Diesel,Manual,First,22.9,1248,74.0,5,695000.0,Maruti,Swift,Mid-range,3,18582.0
Hyundai Xcent 1.2 VTVT S,Bangalore,2014,54000.0,Petrol,Manual,First,20.14,1197,81.86,5,550000.0,Hyundai,Xcent,Mid-range,5,10800.0
Mahindra XUV500 W8 2WD,Kolkata,2013,43000.0,Diesel,Manual,First,16.0,2179,140.0,7,700000.0,Mahindra,XUV500,Mid-range,6,7166.666666666667
Mercedes-Benz E-Class E250 CDI Avantgrade,Delhi,2014,40000.0,Diesel,Automatic,First,13.0,2143,201.1,5,2400000.0,Mercedes-Benz,E-Class,Ultra-Luxury,5,8000.0
Land Rover Freelander 2 TD4 S,Bangalore,2010,125000.0,Diesel,Automatic,Second,12.700000000000001,2179,115.0,5,1100000.0,Land,Rover,Luxury,9,13888.888888888889
Mercedes-Benz New C-Class C 220 CDI Avantgarde,Bangalore,2016,51944.0,Diesel,Automatic,First,19.27,2143,170.0,5,3250000.0,Mercedes-Benz,New,Ultra-Luxury,3,17314.666666666668
Hyundai i20 Asta 1.4 CRDi,Kochi,2015,46950.0,Diesel,Manual,First,21.27,1396,88.76,5,645000.0,Hyundai,i20,Mid-range,4,11737.5
Skoda Octavia Elegance 2.0 TDI AT,Mumbai,2015,23000.0,Diesel,Automatic,First,19.3,1968,141.0,5,1575000.0,Skoda,Octavia,Luxury,4,5750.0
Honda City 1.5 S MT,Mumbai,2014,54546.0,Petrol,Manual,First,17.0,1497,118.0,5,550000.0,Honda,City,Mid-range,5,10909.2
Toyota Fortuner 4x2 AT,Kochi,2015,51535.0,Diesel,Automatic,First,12.55,2982,168.5,7,1903000.0,Toyota,Fortuner,Luxury,4,12883.75
Audi Q3 2.0 TDI Quattro,Kolkata,2013,45000.0,Diesel,Automatic,First,17.32,1968,184.0,5,1525000.0,Audi,Q3,Luxury,6,7500.0
Maruti Alto K10 2010-2014 VXI,Hyderabad,2012,46004.0,Petrol,Manual,First,20.92,998,67.1,5,240000.0,Maruti,Alto,Economy,7,6572.0
Tata Indigo eCS LX BSIV,Chennai,2011,124000.0,Diesel,Manual,First,23.03,1396,69.0,5,229999.99999999997,Tata,Indigo,Economy,8,15500.0
Audi A4 2.0 TDI 177 Bhp Premium Plus,Kochi,2014,77395.0,Diesel,Automatic,First,17.11,1968,174.33,5,1435000.0,Audi,A4,Luxury,5,15479.0
Maruti Alto 800 2016-2019 CNG LXI,Mumbai,2018,10600.0,CNG,Manual,First,21.12333333333333,796,40.3,4,350000.0,Maruti,Alto,Economy,1,10600.0
Honda City i-VTEC CVT VX,Kochi,2018,22974.0,Petrol,Automatic,First,18.0,1497,117.3,5,1197000.0,Honda,City,Luxury,1,22974.0
Hyundai Santro GLS I - Euro II,Jaipur,2009,89000.0,Petrol,Manual,Second,18.433333333333334,999,76.66666666666667,5,160000.0,Hyundai,Santro,Economy,10,8900.0
Toyota Fortuner 2.8 2WD MT,Ahmedabad,2015,65012.0,Diesel,Manual,First,14.24,2755,174.5,7,1889999.9999999998,Toyota,Fortuner,Luxury,4,16253.0
Hyundai Grand i10 Sportz,Ahmedabad,2017,17125.0,Petrol,Manual,First,18.9,1197,82.0,5,540000.0,Hyundai,Grand,Mid-range,2,8562.5
Maruti Eeco 7 Seater Standard,Hyderabad,2015,90413.0,Petrol,Manual,First,15.1,1196,73.0,7,295000.0,Maruti,Eeco,Economy,4,22603.25
Volkswagen Polo Petrol Highline 1.2L,Bangalore,2013,37000.0,Petrol,Manual,First,16.47,1198,73.9,5,509999.99999999994,Volkswagen,Polo,Mid-range,6,6166.666666666667
Maruti Wagon R LXI Minor,Jaipur,2006,65000.0,Petrol,Manual,First,18.9,1061,67.0,5,150000.0,Maruti,Wagon,Economy,13,5000.0
Honda City 1.5 V MT,Bangalore,2011,66000.0,Petrol,Manual,First,17.0,1497,118.0,5,490000.00000000006,Honda,City,Economy,8,8250.0
Honda Civic 2010-2013 1.8 S MT,Mumbai,2010,86000.0,Petrol,Manual,First,14.8,1799,130.2,5,290000.0,Honda,Civic,Economy,9,9555.555555555555
Honda City 1.5 EXI,Pune,2005,98437.0,Petrol,Manual,First,13.0,1493,100.0,5,114999.99999999999,Honda,City,Economy,14,7031.214285714285
Hyundai i20 1.2 Magna,Kolkata,2010,18000.0,Petrol,Manual,First,18.5,1197,80.0,5,229999.99999999997,Hyundai,i20,Economy,9,2000.0
Hyundai Grand i10 CRDi Sportz Celebration Edition,Kochi,2018,35070.0,Diesel,Manual,First,24.0,1120,70.0,5,599000.0,Hyundai,Grand,Mid-range,1,35070.0
Volkswagen Vento Petrol Highline AT,Pune,2011,42000.0,Petrol,Automatic,Third,14.4,1598,103.6,5,340000.0,Volkswagen,Vento,Economy,8,5250.0
Hyundai i10 Sportz 1.2,Kolkata,2009,40000.0,Petrol,Manual,First,20.36,1197,78.9,5,170000.0,Hyundai,i10,Economy,10,4000.0
Hyundai i20 Asta,Kolkata,2009,43000.0,Petrol,Manual,First,17.0,1197,80.0,5,199000.0,Hyundai,i20,Economy,10,4300.0
Chevrolet Beat LS,Pune,2012,65000.0,Petrol,Manual,First,18.6,1199,79.4,5,250000.0,Chevrolet,Beat,Economy,7,9285.714285714286
Volkswagen Polo Diesel Highline 1.2L,Hyderabad,2013,74000.0,Diesel,Manual,First,22.07,1199,73.9,5,484999.99999999994,Volkswagen,Polo,Economy,6,12333.333333333334
Ford Figo Petrol LXI,Hyderabad,2010,51192.0,Petrol,Manual,First,15.6,1196,70.0,5,265000.0,Ford,Figo,Economy,9,5688.0
Audi TT 2.0 TFSI,Kochi,2014,14262.0,Petrol,Automatic,First,9.9,1984,207.8,2,2735000.0,Audi,TT,Ultra-Luxury,5,2852.4
Honda City i DTEC VX,Jaipur,2015,66339.0,Diesel,Manual,Second,25.1,1498,98.6,5,690000.0,Honda,City,Mid-range,4,16584.75
Ford Figo Diesel Titanium,Hyderabad,2013,90200.0,Diesel,Manual,First,20.0,1399,68.05,5,350000.0,Ford,Figo,Economy,6,15033.333333333334
Toyota Innova 2.5 ZX Diesel 7 Seater,Delhi,2015,57854.0,Diesel,Manual,First,12.99,2494,100.6,7,1250000.0,Toyota,Innova,Luxury,4,14463.5
Maruti Ciaz 1.4 AT Alpha,Delhi,2017,32000.0,Petrol,Automatic,First,19.12,1373,91.1,5,919999.9999999999,Maruti,Ciaz,Mid-range,2,16000.0
Hyundai Grand i10 AT Asta,Mumbai,2015,29631.0,Petrol,Automatic,First,18.9,1197,82.0,5,490000.00000000006,Hyundai,Grand,Economy,4,7407.75
Honda City 1.3 DX,Delhi,2009,55005.0,Petrol,Manual,First,12.8,1497,99.36666666666667,5,320000.0,Honda,City,Economy,10,5500.5
Ford EcoSport 1.0 Ecoboost Titanium Plus BE,Kochi,2014,54173.0,Petrol,Manual,First,18.88,999,123.24,5,555000.0,Ford,EcoSport,Mid-range,5,10834.6
Skoda Octavia Ambition 1.8 TSI AT,Ahmedabad,2014,50000.0,Petrol,Automatic,First,14.7,1798,177.6,5,1350000.0,Skoda,Octavia,Luxury,5,10000.0
Fiat Linea Emotion (Diesel),Kolkata,2010,145000.0,Diesel,Manual,First,20.4,1248,91.7,5,260000.0,Fiat,Linea,Economy,9,16111.111111111111
Maruti Swift Lxi BSIII,Jaipur,2015,78000.0,Petrol,Manual,First,16.1,1298,88.2,5,450000.0,Maruti,Swift,Economy,4,19500.0
Land Rover Discovery 4 TDV6 SE,Delhi,2013,65000.0,Diesel,Automatic,Second,11.8,2993,180.0,7,3400000.0,Land,Rover,Ultra-Luxury,6,10833.333333333334
Toyota Innova 2.5 V Diesel 7-seater,Hyderabad,2012,120000.0,Diesel,Manual,First,12.8,2494,102.0,7,1200000.0,Toyota,Innova,Luxury,7,17142.85714285714
Maruti Swift LDI,Mumbai,2015,14000.0,Diesel,Manual,First,28.4,1248,74.0,5,525000.0,Maruti,Swift,Mid-range,4,3500.0
Audi A6 2011-2015 2.0 TDI Premium Plus,Kochi,2014,57456.0,Diesel,Automatic,First,17.68,1968,174.33,5,2156000.0,Audi,A6,Ultra-Luxury,5,11491.2
BMW 5 Series 520d Luxury Line,Coimbatore,2012,44450.0,Diesel,Automatic,First,22.48,1995,190.0,5,2468000.0,BMW,5,Ultra-Luxury,7,6350.0
Hyundai i20 Magna Optional 1.2,Delhi,2013,63777.0,Petrol,Manual,First,18.5,1197,82.9,5,367000.0,Hyundai,i20,Economy,6,10629.5
BMW X1 M Sport sDrive 20d,Mumbai,2016,31000.0,Diesel,Automatic,First,17.05,1995,190.0,5,2950000.0,BMW,X1,Ultra-Luxury,3,10333.333333333334
